wide_receiver,Receiver_Score,Receiver_Rank,team,offense_composite,offense_rank,defense_composite,defensive_rank,week,opponent_team,opponent_defensive_rank,opponent_defensive_score,adjusted_receiver_score
Brandin Cooks,6.346390909714099,256,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2546594127669157
Brandin Cooks,6.346390909714099,256,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.037597956890064
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.145727714740818
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.3522208921526753
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.286474450202706
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.646693645
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2360350207344162
KaVontae Turpin,6.252183931237491,159,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,3.97766312
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.2086709798935658
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.426508348993243
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3571499705637213
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7371586602704194
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.3039395315943705
Dak Prescott,6.595662461000257,384,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.1961854628445545
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.206097057312688
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.4234705313304017
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3542598548804778
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7334592979322658
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.3011627300823778
Juanyeh Thomas,6.581616682763974,377,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.187249485480956
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.2060217612161628
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.4233816647057151
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.354175309047176
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7333510788483801
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.3010814990786825
Jalen Brooks,6.581205795396301,376,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.186988077379906
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.147586846341636
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.3544150928860113
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.288561967
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.6493656765965716
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2380406907877806
Trey Lance,6.262329127666924,165,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,3.984117532460693
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,0.9575787809758991
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.1301620942377388
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.0752123911573725
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.3762771671823852
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.033056015989045
Jalen Tolbert,5.225463773184406,37,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,3.324459863025183
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.197579227
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.413417542908362
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3446956536259407
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7212170731242094
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2919735171181428
Jonathan Mingo,6.5351352735223704,359,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.157677837
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.199064826
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.415170889
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3463637501754546
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7233522449401524
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2935762117949323
Ezekiel Elliott,6.543242116562262,363,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.162835441
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.2200703446797445
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.4399622080758328
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3699496884698878
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7535423623608228
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.3162374047352248
Brevyn Spann-Ford,6.657868275196333,426,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.235761037667769
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.2289847236793192
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.4504832152651532
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.3799591529131658
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.7663545262479772
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.3258544232377985
Hunter Luepke,6.706513635189837,445,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.2667094
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week10,PHI,8,5.4569544323642685,1.1562896933261853
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week15,CAR,15,4.623640980198356,1.3646864438905362
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week13,NYG,12,4.859936340167777,1.2983339133359137
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week14,CIN,22,3.796810626367039,1.6618738167436522
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week1,CLE,10,5.058257918552036,1.2474295041285044
C.J. Goodwin,6.309820167093448,220,DAL,4.519478950811237,9,4.550681356009225,17,Week11,HOU,31,1.5718233904106613,4.014331511789576
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.2540536517731504
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.0987755206460568
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.3095209740163238
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.630610141216383
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.4357607759310438
Devaughn Vele,6.343326814370636,243,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.3800029636732898
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.2270537424766594
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.053588659134178
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.2813268473373727
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.595502930413615
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.4048486928102093
Nate Adkins,6.206754309371473,147,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.3502913522160092
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.3066907003506643
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.186868521194591
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.3644861814658686
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.6990525918984847
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.4960247124871189
Greg Dulcich,6.609578582147054,396,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.4379265484683077
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.2380406907877806
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.0719763398601025
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.292799753008915
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.609788945459146
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.4174276039357303
Jarrett Stidham,6.262329127666924,165,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.3623817609554074
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.374086024731927
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.2996608700844465
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.4348624294861265
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.7866848070363854
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.5731853372266975
Josh Reynolds,6.950481515371959,511,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.5120906380607755
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.32927303
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.224662152425369
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.388067337379917
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.7284157504411997
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.5218791274864183
Adam Trautman,6.723805831340829,457,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.4627769064953513
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.3248226971424344
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.2172141056543886
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.3834201641276527
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.7226291093842865
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.516783959706025
Lucas Krull,6.701294898498185,443,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.4578796097066187
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,0.9172903199644848
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,1.5351707370294412
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,0.9578624579237127
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.1927264005481952
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.0502018471730283
Courtland Sutton,4.639891024571487,14,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.0094172273331055
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.1824590836754258
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,1.9789553465073566
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.2347597479578951
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.537517769425838
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.3537924546402482
Jaleel McLaughlin,5.981183023365007,109,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.3012178845675662
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.2108916152838147
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.026539834814781
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.2644498624381828
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.5744877780977484
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.3863447410484289
Lil'Jordan Humphrey,6.125002101517622,132,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.332506001968949
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.2080592099250254
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.021799540790543
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.2614921785950661
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.5708048823176939
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.383101932010764
Javonte Williams,6.110675064682977,129,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.3293891275163077
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.3076334826188505
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.188446355079904
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.3654706633916418
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week15,IND,21,3.890155380512179,1.700278464751125
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week1,SEA,19,4.418094518745434,1.497104099959091
Michael Burton,6.614347418020577,398,DEN,2.5103927058032633,25,5.903161840722111,5,Week10,KC,16,4.596603761984669,1.4389640178958365
Audric Estime,6.680949452626264,437,DEN,2.5103927058032633,25,5.903161840722111,5,Week13,CLE,10,5.058257918552036,1.3208004732464758
Audric Estime,6.680949452626264,437,DEN,2.5103927058032633,25,5.903161840722111,5,Week11,ATL,25,3.0223941302774477,2.210482539553162
Audric Estime,6.680949452626264,437,DEN,2.5103927058032633,25,5.903161840722111,5,Week12,LV,13,4.844005510591817,1.3792200355713504
